movie_name,male_mentions,male_total_centrality,male_avg_centrality,male_cast_count,female_mentions,female_total_centrality,female_avg_centrality,female_cast_count,mentions_ratio,centrality_ratio,cast_ratio,avg_centrality_diff
Krantiveer,27.0,126.83333333333333,1.0887988471189107,4,7.0,79.0,1.2925465838509318,2,3.857142306122528,1.605485211744913,1.9999990000005,-0.20374773673202107
Krazzy 4,29.0,313.0,1.0047627080521817,8,22.0,542.8333333333334,2.2442316566682052,2,1.3181817582644655,0.5766042359657275,3.999998000001,-1.2394689486160235
Krishna,121.0,3535.0333333333333,3.9518277930266583,9,16.0,283.1904761904761,2.4348660598660596,3,7.562499527343779,12.482882081361948,2.9999990000003334,1.5169617331605987
Krishna Cottage,36.0,671.5,1.3203133045000515,4,53.0,587.5,2.2096260499874956,6,0.6792452702029195,1.1429787214587597,0.6666665555555741,-0.8893127454874441
Krishna-Krishna,6.0,242.0,3.7254901960784315,2,2.0,72.0,3.6,2,2.99999850000075,3.361111064429013,0.99999950000025,0.12549019607843137
Krodh,6.0,202.5,3.616071428571429,1,2.0,168.16666666666666,5.255208333333333,1,2.99999850000075,1.20416253000498,0.9999990000010001,-1.6391369047619042
Krodhi,9.0,27.0,0.3033707865168539,1,20.0,324.1428571428571,1.9615493958777541,3,0.4499999775000011,0.08329660617757768,0.33333322222225925,-1.6581786093609003
Krrish,81.0,2568.333333333333,2.9530392564390406,9,35.0,1107.0,3.0238354474484654,5,2.3142856481632674,2.3200843098584,1.799999640000072,-0.0707961910094248
Krrish 3,77.0,2334.0,4.6823902031299385,11,17.0,539.8333333333333,3.2177419354838714,2,4.529411498269911,4.323556645278994,5.499997250001375,1.464648267646067
Kshatriya,91.0,3237.5,3.2195427575318747,12,24.0,480.9166666666667,2.1506765615337047,5,3.791666508680562,6.731935525769671,2.399999520000096,1.06886619599817
Kucch Luv Jaisaa,4.0,0.0,0.0,1,15.0,171.0,1.6764705882352942,1,0.2666666488888901,0.0,0.9999990000010001,-1.6764705882352942
Kucch To Hai,67.0,2638.3333333333335,4.8206801997008695,4,25.0,1024.5,4.594697876756066,3,2.679999892800004,2.5752399519356692,1.333332888889037,0.22598232294480347
Kuch Khatti Kuch Meethi,2.0,152.0,10.133333333333333,1,61.0,4815.5,7.440269858267056,7,0.03278688470841173,0.0315647388575299,0.1428571224489825,2.6930634750662765
Kuch Kuch Hota Hai,1.0,0.0,0.0,7,0.0,0.0,0.0,3,1000000.0,0.0,2.3333325555558146,0.0
Kuch Kuch Locha Hai,48.0,671.2166666666666,2.9925692287784678,4,53.0,3071.3833333333328,3.2936024927464316,6,0.9056603602705593,0.2185388776332471,0.6666665555555741,-0.3010332639679638
Kuch Naa Kaho,16.0,209.69682539682543,1.1780720527911543,2,66.0,3242.3595238095245,6.027825570617543,2,0.2424242387511479,0.0646741435649843,0.99999950000025,-4.8497535178263895
Kuch Tum Kaho Kuch Hum Kahein,86.0,1380.6666666666663,1.524463346246766,9,10.0,304.0,2.814814814814815,1,8.599999140000087,4.541666651726972,8.999991000009,-1.2903514685680488
Kudrat,46.0,686.8333333333333,2.945304983724573,5,19.0,552.5,3.105702903015987,3,2.4210525041551314,1.2431372526519384,1.6666661111112961,-0.16039791929141378
Kunwara,6.0,60.5,0.9918032786885246,1,11.0,720.5,11.53766769865841,3,0.5454544958677732,0.08396946553231163,0.33333322222225925,-10.545864419969886
Kunwara Baap,8.0,119.16666666666669,1.3158866995073892,2,3.0,28.0,1.12,1,2.666665777778074,4.255952228954087,1.9999980000020001,0.19588669950738913
Kurbaan,0.0,3672.4,4.701783405977619,12,0.0,4496.333333333333,4.084070853771246,9,0.0,0.8167543922862879,1.3333331851852017,0.6177125522063731
Kushti,9.0,70.0,0.9333333333333332,3,1.0,156.5,12.038461538461538,1,8.999991000009,0.4472843421898764,2.9999970000030003,-11.105128205128205
Kya Kehna,9.0,214.0,3.4329218106995882,3,90.0,2273.666666666667,5.3148420633075375,3,0.0999999988888889,0.09412109657200361,0.9999996666667778,-1.8819202526079493
Kya Yehi Pyaar Hai,48.0,10361.333333333334,15.32725891331456,6,15.0,144.0,4.60470988959361,3,3.199999786666681,71.95370320402522,1.9999993333335555,10.722549023720951
Kyaa Dil Ne Kahaa,6.0,28.0,0.9333333333333332,1,6.0,4.0,0.1290322580645161,1,0.9999998333333611,6.999998250000437,0.9999990000010001,0.8043010752688171
Kyaa Kool Hai Hum,14.0,259.0,0.8863492063492063,3,6.0,1848.5,16.563560003215176,3,2.3333329444445092,0.14011360555038485,0.9999996666667778,-15.67721079686597
Kyaa Kool Hain Hum 3,26.0,1429.5,3.004038311867641,5,4.0,135.0,5.136111111111111,2,6.4999983750004064,10.588888810452676,2.499998750000625,-2.13207279924347
Kyaa Super Kool Hai Hum,42.0,3846.2428571428563,6.770976876754908,4,23.0,7609.333333333333,20.40952065677966,4,1.8260868771266574,0.5054638413313552,0.9999997500000625,-13.63854378002475
Kyo Kii Main Jhuth Nahin Bolta,16.0,71.0,2.2548770816812054,3,1.0,36.0,4.5,1,15.999984000016001,1.9722221674382732,2.9999970000030003,-2.2451229183187946
Kyon Ki,40.0,389.0,1.622697452812901,5,13.0,96.66666666666669,0.36204744069912614,3,3.076922840236705,4.02413788940547,1.6666661111112961,1.260650012113775
Kyun...! Ho Gaya Na,13.0,58.0,2.153409090909091,4,18.0,759.0,5.128378378378378,1,0.7222221820987677,0.07641633718522221,3.9999960000040002,-2.9749692874692872
Laadla,0.0,4496.766666666667,12.110705627705627,2,0.0,3934.0666666666684,6.358073843073844,3,0.0,1.1430326546381944,0.6666664444445185,5.752631784631784
Laaga Chunari Mein Daag,7.0,726.4,5.905194805194805,2,65.0,455.2,1.241183136786585,6,0.10769230603550299,1.5957820703080359,0.33333327777778704,4.66401166840822
Laal Rang,16.0,528.0,3.7714285714285714,2,5.0,13.0,1.0833333333333333,1,3.199999360000128,40.6153814911245,1.9999980000020001,2.6880952380952383
Ladies vs Ricky Bahl,12.0,2365.333333333334,9.486799607012374,3,36.0,2845.833333333333,11.799120496179336,6,0.33333332407407434,0.8311566614941767,0.49999991666668053,-2.312320889166962
Ladki,23.0,753.25,5.4400233263219535,3,24.0,1346.8333333333335,5.222668940870695,3,0.9583332934027794,0.5592748418072454,0.9999996666667778,0.21735438545125874
Lafangey Parindey,4.0,349.5,7.597826086956522,2,1.0,75.0,5.0,1,3.9999960000040002,4.659999937866668,1.9999980000020001,2.5978260869565224
Lagaan: Once Upon a Time in India,59.0,508.6666666666667,0.5743096262221614,6,27.0,954.5,4.227448003908431,4,2.1851851042524033,0.5329142652003692,1.4999996250000938,-3.653138377686269
Lage Raho Munna Bhai,81.0,6132.133333333333,9.445609273539587,11,6.0,305.0,7.82051282051282,1,13.499997750000375,20.105355125337635,10.999989000011,1.6250964530267664
Lahu Ke Do Rang,1.0,5.0,0.1851851851851852,9,0.0,0.0,0.0,3,1000000.0,5000000.0,2.9999990000003334,0.1851851851851852
Laila Majnu,3.0,207.5,6.484375,1,1.0,30.33333333333333,2.7575757575757573,1,2.9999970000030003,6.840659115143107,0.9999990000010001,3.7267992424242427
Lajja,59.0,7306.357142857141,11.576989857907392,8,75.0,1068.5,1.6952409508683457,6,0.786666656177778,6.8379570762931055,1.3333331111111482,9.881748907039047
Lakshmi,9.0,1784.1666666666665,6.851668197591346,5,60.0,3316.6666666666665,8.500330266735014,8,0.14999999750000004,0.5379396983302694,0.6249999218750099,-1.6486620691436684
Lakshya,35.0,713.25,3.129141342098735,5,8.0,16.0,0.2666666666666666,1,4.374999453125069,44.57812221386736,4.999995000005001,2.8624746754320682
Lal Baadshah,20.0,480.0,1.584158415841584,3,1.0,4.0,1.3333333333333333,1,19.999980000020003,119.9999700000075,2.9999970000030003,0.25082508250825075
Lal Patthar,9.0,207.83333333333331,3.0120772946859904,3,5.0,266.0,3.911764705882353,2,1.799999640000072,0.7813283178646805,1.499999250000375,-0.8996874111963624
Lalkaar,20.0,787.6666666666666,2.6265266087135157,4,2.0,89.0,3.869565217391304,1,9.9999950000025,8.850187166477298,3.9999960000040002,-1.2430386086777885
Lamhe,48.0,629.5,1.5963333333333334,5,80.0,1837.1666666666663,2.088022233650312,4,0.5999999925000001,0.3426471920479105,1.249999687500078,-0.49168890031697865
Lekar Hum Deewana Dil,11.0,2310.1357142857146,7.804512548262549,2,7.0,271.0,2.2583333333333333,1,1.5714283469388075,8.524485999118925,1.9999980000020001,5.546179214929216
Life Mein Kabhie Kabhiee,27.0,3402.5,7.747719623928918,4,12.0,40.0,1.253125,3,2.2499998125000156,85.06249787343756,1.333332888889037,6.4945946239289185
Life Partner,84.0,6396.650000000002,3.954671301766433,6,26.0,4595.333333333332,23.068470621201058,3,3.2307691065088804,1.3919882486452957,1.9999993333335555,-19.113799319434627
Life in a Metro,61.0,1228.3666666666666,2.7749792218468783,6,68.0,3279.6666666666665,10.174454502653656,6,0.8970588103373704,0.37454009542396377,0.9999998333333611,-7.399475280806778
Life is Beautiful!,0.0,822.5,9.346590909090908,1,0.0,191.83333333333331,5.048245614035088,1,0.0,4.287575998500907,0.9999990000010001,4.29834529505582
Lingaa,109.0,871.8928571428575,1.6943097858478744,2,8.0,471.0,4.361111111111111,1,13.624998296875214,1.851152559005743,1.9999980000020001,-2.6668013252632363
Little Zizou,7.0,199.0,2.8196911196911194,2,7.0,98.0,1.6613300492610836,2,0.9999998571428775,2.0306122241774265,0.99999950000025,1.1583610704300358
Loafer,15.0,1243.5,10.3625,1,6.0,66.0,1.434782608695652,1,2.4999995833334028,18.840908805440776,0.9999990000010001,8.927717391304348
Loha,0.0,3435.6666666666665,5.784735449735449,10,0.0,87.5,7.954545454545454,1,0.0,39.26476145602177,9.999990000010001,-2.169810004810005
Lok Parlok,15.0,123.0,0.924812030075188,1,2.0,122.0,7.176470588235294,1,7.499996250001875,1.008196713047568,0.9999990000010001,-6.2516585581601065
London Dreams,67.0,1081.7166666666667,2.0661237122042038,3,6.0,347.0,8.415770609318997,2,11.166664805555865,3.117339088038408,1.499999250000375,-6.349646897114793
Loot,6.0,17.5,0.13257575757575757,4,1.0,129.0,8.0625,1,5.999994000006001,0.13565891367706268,3.9999960000040002,-7.929924242424242
Lootera,28.0,6614.0,12.050530503978779,2,16.0,183.0,1.0166666666666666,1,1.7499998906250067,36.14207630523455,1.9999980000020001,11.033863837312111
Lorie,1.0,158.0,11.285714285714286,1,10.0,62.0,0.8732394366197183,1,0.09999999000000101,2.5483870556711765,0.9999990000010001,10.412474849094568
Love,13.0,741.5,12.715548780487804,2,12.0,359.0,3.1774999999999998,3,1.083333243055563,2.0654596042744857,0.6666664444445185,9.538048780487804
Love Aaj Kal,28.0,640.0,2.0852766588933647,2,38.0,742.3333333333333,2.932642390289449,5,0.7368420858725767,0.8621463841102655,0.399999920000016,-0.8473657313960845
Love Breakups Zindagi,7.0,134.33333333333331,1.9270320197044333,4,8.0,14.0,0.09722222222222222,4,0.8749998906250137,9.595237409863994,0.9999997500000625,1.829809797482211
Love Games,0.0,4.0,0.0754716981132075,1,0.0,171.16666666666666,1.6726190476190474,2,0.0,0.023369035890735915,0.499999750000125,-1.59714734950584
Love Ke Chakkar Mein,3.0,216.3333333333333,2.97463768115942,2,10.0,555.5,4.7455054524020035,3,0.299999970000003,0.38943894319332917,0.6666664444445185,-1.7708677712425835
Love Ke Liye Kuchh Bhi Karega,12.0,542.6666666666667,4.395363895363896,3,5.0,342.0,5.60655737704918,1,2.399999520000096,1.5867446347366143,2.9999970000030003,-1.2111934816852843
Love Love Love,0.0,1319.3333333333333,5.347734152421652,4,0.0,262.5,1.4861344537815127,2,0.0,5.026031726884958,1.9999990000005,3.8615996986401395
Love Shagun,7.0,216.0,2.1921383647798742,2,2.0,135.66666666666666,8.479166666666666,1,3.499998250000875,1.5921375804019344,1.9999980000020001,-6.287028301886792
Love Story,42.0,2477.8238095238094,4.860169208655033,6,12.0,164.0,1.3442622950819672,2,3.499999708333358,15.108681673262973,2.99999850000075,3.5159069135730654
Love Story 2050,17.0,287.3333333333333,1.6975665266106443,4,11.0,251.5,3.6875,2,1.5454544049586905,1.1424784580153275,1.9999990000005,-1.9899334733893557
Love U...Mr. Kalakaar!,12.0,74.83333333333334,1.1346533764367819,2,3.0,355.5,11.849999999999998,2,3.999998666667111,0.21050164028925936,0.99999950000025,-10.715346623563216
Love and God,34.0,802.5,3.140271034183609,3,24.0,593.0,2.720093457943925,2,1.4166666076388912,1.3532883619674732,1.499999250000375,0.4201775762396842
Love in Bombay,1.0,893.3999999999999,47.02105263157894,1,4.0,1994.4999999999995,24.79884259259259,2,0.24999993750001562,0.44793181225974843,0.499999750000125,22.22221003898635
LoveShhuda,0.0,3454.833333333333,15.252144223951197,3,0.0,446.5,3.221204721204721,2,0.0,7.737588635152843,1.499999250000375,12.030939502746476
Luck,83.0,12178.721212121212,8.928985072457213,6,26.0,7684.6,18.625325095000782,5,3.1923075695266316,1.5848217487619902,1.199999760000048,-9.69634002254357
Luck by Chance,68.0,3022.6166666666663,6.876247822204186,6,44.0,3828.0,7.99859242005981,5,1.5454545103305795,0.789607279487215,1.199999760000048,-1.1223445978556246
Luckhnowi Ishq,14.0,317.0,1.427927927927928,2,7.0,231.0,4.125,1,1.999999714285755,1.3722943663537042,1.9999980000020001,-2.6970720720720722
Lucky: No Time for Love,20.0,987.4999999999999,3.137815600746635,6,13.0,222.0,4.156782872300114,3,1.5384614201183524,4.448198178161269,1.9999993333335555,-1.0189672715534788
Luv Ka The End,21.0,1576.8333333333335,3.446296296296296,5,54.0,6823.347619047619,14.54555034649061,2,0.38888888168724295,0.23109380045367361,2.499998750000625,-11.099254050194315
Luv Shuv Tey Chicken Khurana,16.0,367.33333333333337,3.6333333333333333,3,4.0,262.66666666666663,5.919444444444444,2,3.99999900000025,1.398477152036255,1.499999250000375,-2.286111111111111
Maa,0.0,1730.333333333334,3.075421873003323,3,0.0,674.3333333333334,0.860739034208422,3,0.0,2.5659910985180563,0.9999996666667778,2.214682838794901
Maa Aur Mamta,33.0,703.0,3.1999747766510627,8,25.0,975.1666666666667,3.0423420862201915,6,1.3199999472000021,0.7209024091052103,1.3333331111111482,0.15763269043087114
Maa Tujhhe Salaam,28.0,1489.7342712842715,3.2068215005188323,4,1.0,376.3333333333333,15.680555555555555,1,27.999972000028002,3.9585498688903145,3.9999960000040002,-12.473734055036722
Maachis,120.0,4696.166666666667,5.640229081158031,10,18.0,389.0,2.2748538011695905,1,6.666666296296317,12.072407852427402,9.999990000010001,3.3653752799884407
Machhli Jal Ki Rani Hai,32.0,944.0,3.446109693877551,4,26.0,1013.8333333333334,2.9885366936907225,4,1.2307691834319545,0.9311195124795796,0.9999997500000625,0.45757300018682834
Machine,0.0,496.66666666666663,4.141336989163076,3,0.0,3429.6666666666665,9.798265303596185,4,0.0,0.14481485076932213,0.7499998125000469,-5.6569283144331095
Madadgaar,14.0,551.25,3.417368450204941,3,6.0,178.0,3.63265306122449,1,2.3333329444445092,3.096910094961179,2.9999970000030003,-0.21528461101954877
Madhoshi,27.0,2309.333333333333,9.79513888888889,2,31.0,529.0,4.036131780809334,3,0.8709677138397511,4.3654694309411415,0.6666664444445185,5.7590071080795555
Madras Cafe,69.0,1683.8333333333333,2.5043526500543787,6,18.0,400.0,2.778947368421053,4,3.8333331203703818,4.209583322809375,1.4999996250000938,-0.27459471836667415
Mafia,5.0,743.4166666666665,10.470657276995302,1,3.0,507.5,8.055555555555555,1,1.6666661111112961,1.4648604240429677,0.9999990000010001,2.415101721439747
Maha Chor,73.0,1813.6666666666665,3.2092925605504528,5,21.0,833.3333333333334,2.944028355678841,3,3.476190310657604,2.17639999738832,1.6666661111112961,0.26526420487161184
Mahaan,15.0,331.5,1.7564853937495448,7,12.0,200.0,0.9761904761904763,3,1.249999895833342,1.6574999917125,2.3333325555558146,0.7802949175590685
Mahaanta,19.0,924.0,6.097470598861033,3,11.0,226.0,1.8301746562616126,3,1.7272725702479483,4.088495557130551,0.9999996666667778,4.267295942599421
Maharathi,50.0,1583.0,3.0656763464003856,3,13.0,736.5,5.260714285714286,1,3.846153550295881,2.1493550547870264,2.9999970000030003,-2.1950379393139006
Mai...,4.0,110.0,3.333333333333333,1,15.0,751.1666666666665,5.091797851074462,4,0.2666666488888901,0.14643887266948455,0.24999993750001562,-1.758464517741129
Main Aisa Hi Hoon,27.0,1155.6555555555556,3.1901743872527386,4,12.0,824.7222222222222,4.9555431658558335,3,2.2499998125000156,1.4012664179708458,1.333332888889037,-1.765368778603095
Main Aurr Mrs Khanna,35.0,807.8333333333334,4.790026072359727,3,31.0,858.8333333333334,3.4711226851851853,2,1.1290322216441218,0.9406171151477387,1.499999250000375,1.318903387174542
Main Balwan,8.0,218.0,2.3433333333333333,3,8.0,115.0,2.6198830409356724,3,0.9999998750000157,1.8956521574291116,0.9999996666667778,-0.2765497076023391
Main Hoon Na,42.0,1685.0,2.6413582718651214,7,4.0,7.0,0.09210526315789473,4,10.499997375000655,240.71425132653553,1.7499995625001092,2.5492530087072267
Main Hoon Rajinikanth,4.0,1463.0,22.60576923076923,2,3.0,426.8333333333334,6.467171717171719,1,1.333332888889037,3.4275673484711415,1.9999980000020001,16.13859751359751
Main Intequam Loonga,25.0,735.6666666666667,3.854991445997392,5,4.0,32.5,0.6770833333333334,1,6.24999843750039,22.63589673940831,4.999995000005001,3.1779081126640585
Main Khiladi Tu Anari,33.0,16109.509523809527,30.466690002111196,6,41.0,2095.116666666667,5.973550102291131,3,0.8048780291493164,7.689075158640546,1.9999993333335555,24.493139899820065
Main Krishna Hoon,15.0,346.9833333333331,2.115752032520324,2,1.0,54.0,4.909090909090909,1,14.999985000015002,6.425617164957703,1.9999980000020001,-2.7933388765705853
Main Prem Ki Diwani Hoon,26.0,412.0,2.6399052948773143,2,35.0,1044.8333333333333,3.214256340909485,5,0.7428571216326537,0.39432126298198633,0.399999920000016,-0.5743510460321706
Main Sunder Hoon,55.0,2063.445238095238,4.36182067271353,6,28.0,852.0,4.030740443731623,2,1.9642856441326555,2.421884079428819,2.99999850000075,0.33108022898190725
Main Tera Dushman,17.0,2209.2,9.775221238938052,2,6.0,601.0666666666666,5.985714285714285,2,2.83333286111119,3.6754658323944116,0.99999950000025,3.789506953223767
Main Tera Hero,104.0,3189.9444444444443,2.7740819798966956,7,40.0,699.5666666666666,2.310996038483305,3,2.599999935000002,4.559886272289358,2.3333325555558146,0.46308594141339077
Main Tulsi Tere Aangan Ki,22.0,931.4,4.624439775910364,4,32.0,942.2666666666667,5.1111027568922305,4,0.6874999785156257,0.9884675240677081,0.9999997500000625,-0.48666298098186633
Maine Dil Tujhko Diya,43.0,1405.8333333333333,2.6875185835343154,6,23.0,751.1666666666666,2.306934199742419,4,1.8695651361058636,1.8715331681319727,1.4999996250000938,0.3805843837918963
Maine Gandhi Ko Nahin Mara,14.0,1303.8333333333333,4.166203703703704,3,9.0,381.5,4.2631502045587375,2,1.5555553827160686,3.4176496197003505,1.499999250000375,-0.09694650085503387
Maine Pyaar Kyun Kiya?,27.0,3193.166666666667,15.500809061488674,1,24.0,1136.0,5.520060969051653,5,1.124999953125002,2.81088614776037,0.199999960000008,9.980748092437022
Maine Pyar Kiya,84.0,2024.75,3.3415487069689855,6,28.0,929.9166666666666,2.1297364947524304,4,2.9999998928571467,2.177345637948907,1.4999996250000938,1.211812212216555
Majaal,10.0,53.0,0.654320987654321,1,5.0,22.0,0.5384615384615384,2,1.99999960000008,2.4090907995867816,0.499999750000125,0.11585944919278257
Majboor,21.0,39.0,0.9149572649572649,3,1.0,56.0,6.222222222222222,1,20.999979000021003,0.6964285589923472,2.9999970000030003,-5.307264957264957
Majhdhaar,51.0,13662.559523809525,24.675060078270196,3,25.0,2924.7499999999995,14.731743035667792,2,2.039999918400003,4.6713597808832095,1.499999250000375,9.943317042602404
Major Saab,21.0,1816.3333333333335,5.860992063492064,5,4.0,67.0,2.8814285714285717,2,5.2499986875003275,27.10945233169972,2.499998750000625,2.979563492063492
Makdee,2.0,0.0,0.0,1,29.0,1067.1666666666667,3.312467731204258,5,0.06896551486325811,0.0,0.199999960000008,-3.312467731204258
Malamaal Weekly,65.0,4465.483333333334,7.147797581766068,8,1.0,10.0,2.0,1,64.99993500006501,446.54828867850455,7.9999920000080005,5.147797581766068
Man Ki Aankhen,7.0,262.0,6.093023255813954,1,5.0,336.8333333333333,5.238961988304094,2,1.399999720000056,0.7778327537521047,0.499999750000125,0.8540612675098593
Man Pasand,28.0,1025.8333333333333,4.052227846519185,2,16.0,659.0,3.9294372294372293,2,1.7499998906250067,1.5566514897976962,0.99999950000025,0.12279061708195549
Mandi,0.0,8.0,0.36363636363636365,2,0.0,1696.7499999999998,2.650892869795673,6,0.0,0.004714896122165967,0.33333327777778704,-2.2872565061593093
Mann,30.0,899.3333333333333,8.284133606597376,3,41.0,8050.833333333333,18.23635531135531,2,0.7317072992266512,0.11170686262974347,1.499999250000375,-9.952221704757935
Manorama Six Feet Under,67.0,1876.5,3.0877198797579233,4,40.0,1244.1666666666667,4.384825180700069,6,1.6749999581250012,1.5082384448694666,0.6666665555555741,-1.297105300942146
Manoranjan,18.0,539.0,1.820945945945946,2,8.0,251.3333333333333,4.405432098765431,2,2.2499997187500353,2.144562325684766,0.99999950000025,-2.5844861528194847
Manthan,28.0,1809.1666666666667,2.744557956962049,5,10.0,1048.6666666666665,9.254305977710231,2,2.799999720000028,1.725206609925105,2.499998750000625,-6.509748020748182
Manzil,8.0,141.16666666666669,1.3724937343358397,4,7.0,148.33333333333331,1.9263257575757575,4,1.14285697959186,0.9516853868425706,0.9999997500000625,-0.5538320232399179
Maqbool,33.0,484.5,0.7511627906976743,3,6.0,124.0,1.3932584269662922,1,5.499999083333486,3.907258033005984,2.9999970000030003,-0.6420956362686179
Maqsad,27.0,395.0,1.7445049913994013,4,8.0,368.99999999999994,1.6583816425120772,4,3.374999578125053,1.0704607017060688,0.9999997500000625,0.08612334888732409
Mard,118.0,2220.0666666666666,1.852629654747174,7,72.0,2012.2,3.0112927250244197,7,1.6388888661265435,1.1033031833631664,0.9999998571428775,-1.1586630702772458
Mardaani,25.0,733.1999999999999,3.779381443298969,1,36.0,1304.8333333333335,5.506672597864768,4,0.6944444251543216,0.5619108438662069,0.24999993750001562,-1.7272911545657994
Margarita with a Straw,1.0,303.0,14.428571428571429,1,69.0,5665.066666666667,9.075265884318272,6,0.014492753413148502,0.05348569006775695,0.16666663888889352,5.353305544253157
Marigold,73.0,15196.600000000002,26.812527867268443,5,10.0,1391.7333333333333,9.583544919499976,3,7.2999992700000735,10.919189492058448,1.6666661111112961,17.228982947768465
Marte Dam Tak,5.0,107.5,1.3625874125874127,2,5.0,15.0,0.3846153846153846,1,0.99999980000004,7.166666188888921,1.9999980000020001,0.9779720279720281
Masaan,0.0,971.5,5.279891304347826,1,0.0,2245.75,2.9801672640382315,3,0.0,0.4325949012879462,0.33333322222225925,2.2997240403095947
Mashaal,74.0,2672.75,2.972568300030899,8,9.0,570.8333333333334,5.21706388613042,2,8.222221308642078,4.682189772819521,3.999998000001,-2.244495586099521
Masoom,32.0,1714.1666666666667,6.510205914807196,4,12.0,362.0,1.9201564657156003,2,2.666666444444463,4.735267021909944,1.9999990000005,4.590049449091596
Mast,0.0,1675.4333333333336,7.508925279513515,3,0.0,2051.5,6.599791013584118,2,0.0,0.8166869766106004,1.499999250000375,0.9091342659293975
Masti,4.0,111.5,0.9780701754385964,3,10.0,257.0,3.2421611721611727,5,0.39999996000000404,0.4338521383896804,0.599999880000024,-2.2640909967225764
Mata Velankanni,5.0,385.0,5.569268292682927,2,69.0,995.1238095238094,2.524083661151663,4,0.07246376706574251,0.38688653203599377,0.49999987500003124,3.045184631531264
Matru Ki Bijlee Ka Mandola,47.0,12990.533333333333,13.618208446251128,5,33.0,7408.233333333334,8.926095613544124,4,1.4242423810835643,1.7535264815605798,1.249999687500078,4.692112832707004
Matrubhoomi: A Nation Without Women,12.0,575.6666666666667,3.7622306614953676,4,11.0,395.0,7.10077805077805,3,1.0909089917355463,1.4573839625551464,1.333332888889037,-3.3385473892826827
Mausam,5.0,503.0,3.65081351689612,4,15.0,863.3333333333333,5.763947327411563,4,0.3333333111111126,0.5826254819506269,0.9999997500000625,-2.1131338105154427
Mawaali,11.0,347.49999999999994,2.944915254237288,1,6.0,80.0,1.25,2,1.8333330277778286,4.3437499457031254,0.499999750000125,1.694915254237288
Maximum,56.0,371.5,1.1597977053140096,4,5.0,86.66666666666669,1.3978494623655917,2,11.199997760000448,4.286538412078402,1.9999990000005,-0.2380517570515821
Maya Memsaab,13.0,308.0,2.666819291819292,6,12.0,165.0,3.055555555555556,1,1.083333243055563,1.8666666553535354,5.999994000006001,-0.3887362637362637
Mazloom,1.0,13.0,1.625,1,9.0,4.5,0.28125,2,0.11111109876543349,2.888888246913723,0.499999750000125,1.34375
Meenaxi: A Tale of Three Cities,4.0,181.0,2.585714285714286,1,3.0,24.0,2.0,2,1.333332888889037,7.5416663524305685,0.499999750000125,0.5857142857142859
Meera,6.0,14.0,0.21212121212121213,3,23.0,856.3333333333334,4.162957185705139,3,0.2608695538752368,0.01634877382287025,0.9999996666667778,-3.950835973583927
Meera Ka Mohan,24.0,1511.799206349206,3.600673396767654,4,25.0,1239.4499999999998,1.7580851063829783,3,0.9599999616000015,1.2197339183746598,1.333332888889037,1.8425882903846755
Mehboob Ki Mehndi,11.0,261.66666666666663,1.9796425796425794,3,9.0,204.0,3.1384615384615384,1,1.2222220864197684,1.2826797322744456,2.9999970000030003,-1.158818958818959
Mehbooba,25.0,2483.733333333333,4.196406497970285,8,17.0,1725.0,4.478367537017942,8,1.4705881487889323,1.4398454097933262,0.9999998750000157,-0.28196103904765657
Mehndi,0.0,2061.3,2.576844708350755,6,0.0,6174.833333333333,4.55517115436525,5,0.0,0.3338227751895345,1.199999760000048,-1.9783264460144951
Mehndi Rang Layegi,15.0,340.0714285714285,2.2977799227799225,2,10.0,208.64285714285714,2.0339959029588845,4,1.4999998500000151,1.6299212520305038,0.49999987500003124,0.26378401982103794
Meinu Ek Ladki Chaahiye,12.0,528.0,3.464371980676329,3,1.0,34.0,4.25,1,11.999988000012001,15.529411307958492,2.9999970000030003,-0.7856280193236711
Mela,0.0,1949.15,4.7761631836945995,5,0.0,2806.583333333333,9.28368812559989,2,0.0,0.6944921165018587,2.499998750000625,-4.50752494190529
Memories in March,9.0,393.1666666666667,3.3039215686274512,1,0.0,0.0,0.0,1,9000000.0,393166666.6666667,0.9999990000010001,3.3039215686274512
Mera Gaon Mera Desh,29.0,1380.1166666666668,4.603449940582294,4,2.0,26.0,1.8571428571428568,1,14.499992750003624,53.081408214817635,3.9999960000040002,2.7463070834394374
Mera Lahoo,19.0,616.6666666666666,2.936071654040404,4,4.0,79.0,1.975,2,4.749998812500297,7.80590707418683,1.9999990000005,0.9610716540404041
Mera Naam Joker,37.0,703.0,2.391156462585034,1,16.0,201.33333333333331,2.4899710504549213,4,2.312499855468759,3.4917218369616467,0.24999993750001562,-0.0988145878698874
Mera Pehla Pehla Pyaar,0.0,31.0,3.1,2,0.0,443.5,2.0818977892621304,2,0.0,0.06989853422796272,0.99999950000025,1.0181022107378697
Mera Saathi,41.0,26284.899092281994,86.23000832900708,3,3.0,185.0,6.166666666666667,2,13.666662111112629,142.08053486595384,1.499999250000375,80.0633416623404
Mere Baap Pehle Aap,42.0,3771.500000000001,6.978434530793233,4,12.0,324.0,2.25,1,3.499999708333358,11.640432062838176,3.9999960000040002,4.728434530793233
Mere Brother Ki Dulhan,17.0,935.8333333333333,3.983005202252286,3,20.0,436.0,2.905835331734613,2,0.8499999575000021,2.1464067229057946,1.499999250000375,1.077169870517673
